77.9595,81.9896,82.3535
77.9716,81.9942,82.3586
77.9837,81.9988,82.3636
77.9958,82.0034,82.3687
78.0079,82.0079,82.3737
78.02,82.0125,82.3787
78.0321,82.017,82.3838
78.0442,82.0216,82.3888
78.0562,82.0261,82.3938
78.0682,82.0306,82.3988
78.0802,82.0351,82.4038
78.0922,82.0396,82.4088
78.1042,82.0441,82.4137
78.1162,82.0486,82.4187
78.1282,82.0531,82.4237
78.1401,82.0576,82.4287
78.152,82.0621,82.4336
78.1639,82.0665,82.4386
78.1758,82.071,82.4435
78.1877,82.0754,82.4484
78.1996,82.0799,82.4534
78.2115,82.0843,82.4583
78.2233,82.0887,82.4632
78.2352,82.0932,82.4681
78.247,82.0976,82.473
78.2588,82.102,82.4779
78.2706,82.1064,82.4828
78.2824,82.1108,82.4877
78.2941,82.1152,82.4926
78.3059,82.1195,82.4974
78.3176,82.1239,82.5023
78.3293,82.1283,82.5072
78.3411,82.1326,82.512
78.3528,82.137,82.5169
78.3644,82.1413,82.5217
78.3761,82.1457,82.5265
78.3878,82.15,82.5314
78.3994,82.1543,82.5362
78.411,82.1586,82.541
78.4226,82.1629,82.5458
78.4342,82.1673,82.5506
78.4458,82.1715,82.5554
78.4574,82.1758,82.5602
78.469,82.1801,82.565
78.4805,82.1844,82.5697
78.4921,82.1887,82.5745
78.5036,82.1929,82.5793
78.5151,82.1972,82.584
78.5266,82.2014,82.5888
78.538,82.2057,82.5935
78.5495,82.2099,82.5983
78.561,82.2141,82.603
78.5724,82.2184,82.6077
78.5838,82.2226,82.6125
78.5952,82.2268,82.6172
78.6066,82.231,82.6219
78.618,82.2352,82.6266
78.6294,82.2394,82.6313
78.6407,82.2436,82.636
78.6521,82.2478,82.6407
78.6634,82.2519,82.6453
78.6747,82.2561,82.65
78.686,82.2603,82.6547
78.6973,82.2644,82.6593
78.7086,82.2686,82.664
78.7198,82.2727,82.6686
78.7311,82.2768,82.6733
78.7423,82.281,82.6779
78.7535,82.2851,82.6826
78.7647,82.2892,82.6872
78.7759,82.2933,82.6918
78.7871,82.2974,82.6964
78.7983,82.3015,82.701
78.8094,82.3056,82.7056
78.8206,82.3097,82.7102
78.8317,82.3138,82.7148
78.8428,82.3178,82.7194
78.8539,82.3219,82.724
78.865,82.326,82.7286
78.8761,82.33,82.7331
78.8871,82.3341,82.7377
78.8982,82.3381,82.7423
78.9092,82.3421,82.7468
78.9202,82.3462,82.7514
78.9312,82.3502,82.7559
78.9422,82.3542,82.7604
78.9532,82.3582,82.765
78.9641,82.3622,82.7695
78.9751,82.3662,82.774
78.986,82.3702,82.7785
78.997,82.3742,82.783
79.0079,82.3782,82.7875
79.0188,82.3822,82.792
79.0297,82.3862,82.7965
79.0405,82.3901,82.801
79.0514,82.3941,82.8055
79.0622,82.398,82.8099
79.0731,82.402,82.8144
79.0839,82.4059,82.8189
79.0947,82.4099,82.8233
79.1055,82.4138,82.8278
79.1162,82.4177,82.8322
79.127,82.4216,82.8367
79.1378,82.4256,82.8411
79.1485,82.4295,82.8455
79.1592,82.4334,82.85
79.1699,82.4373,82.8544
79.1806,82.4412,82.8588
79.1913,82.4451,82.8632
79.202,82.4489,82.8676
79.2126,82.4528,82.872
79.2233,82.4567,82.8764
79.2339,82.4605,82.8808
79.2445,82.4644,82.8852
79.2551,82.4683,82.8895
79.2657,82.4721,82.8939
79.2763,82.476,82.8983
79.2869,82.4798,82.9026
79.2974,82.4836,82.907
79.308,82.4874,82.9113
79.3185,82.4913,82.9157
79.329,82.4951,82.92
79.3395,82.4989,82.9244
79.35,82.5027,82.9287
79.3605,82.5065,82.933
79.3709,82.5103,82.9373
79.3814,82.5141,82.9416
79.3918,82.5179,82.946
79.4022,82.5217,82.9503
79.4126,82.5254,82.9546
79.423,82.5292,82.9588
79.4334,82.533,82.9631
79.4438,82.5367,82.9674
79.4541,82.5405,82.9717
79.4645,82.5442,82.976
79.4748,82.548,82.9802
79.4851,82.5517,82.9845
79.4954,82.5554,82.9888
79.5057,82.5592,82.993
79.516,82.5629,82.9973
79.5263,82.5666,83.0015
79.5365,82.5703,83.0057
79.5468,82.574,83.01
79.557,82.5777,83.0142
79.5672,82.5814,83.0184
79.5774,82.5851,83.0226
79.5876,82.5888,83.0268
79.5978,82.5925,83.0311
79.6079,82.5962,83.0352
79.6181,82.5998,83.0395
79.6282,82.6035,83.0436
79.6383,82.6072,83.0478
79.6484,82.6108,83.052
